request_id,version_id,client_id,delivery_point_id,request_date,deadline,status,actual_completion,priority,file_size_gb
DELIVERY_000162,VER_TITLE_000819_004,CLIENT_00131,DP_00090,2026-05-02T22:32:46.002385,2026-06-01T22:32:46.002385,Failed,,Medium,288.49
DELIVERY_000163,VER_TITLE_001357_000,CLIENT_00061,DP_00075,2026-04-12T22:32:46.003133,2026-04-29T22:32:46.003133,In Progress,,High,268.22
DELIVERY_000164,VER_TITLE_003638_005,CLIENT_00091,DP_00146,2026-04-27T22:32:46.003804,2026-05-27T22:32:46.003804,Completed,2026-05-13T22:32:46.003821,High,231.01
DELIVERY_000165,VER_TITLE_001174_002,CLIENT_00093,DP_00134,2026-05-15T22:32:46.004434,2026-05-25T22:32:46.004434,In Progress,,Low,140.64
DELIVERY_000166,VER_TITLE_001363_001,CLIENT_00007,DP_00054,2026-04-09T22:32:46.005139,2026-05-07T22:32:46.005139,Completed,2026-05-17T22:32:46.005158,Medium,45.06
DELIVERY_000167,VER_TITLE_000176_001,CLIENT_00176,DP_00042,2026-02-28T22:32:46.005858,2026-03-16T22:32:46.005858,Delayed,,High,472.38
DELIVERY_000168,VER_TITLE_002528_001,CLIENT_00098,DP_00076,2026-02-22T22:32:46.006523,2026-03-20T22:32:46.006523,In Progress,,Medium,138.7
DELIVERY_000169,VER_TITLE_001640_002,CLIENT_00115,DP_00041,2026-04-26T22:32:46.007250,2026-05-25T22:32:46.007250,Completed,2026-05-13T22:32:46.007268,Urgent,436.41
DELIVERY_000170,VER_TITLE_002639_000,CLIENT_00038,DP_00131,2026-05-13T22:32:46.007916,2026-05-20T22:32:46.007916,Delayed,,Medium,142.11
DELIVERY_000171,VER_TITLE_002184_003,CLIENT_00157,DP_00055,2026-04-02T22:32:46.008549,2026-04-29T22:32:46.008549,In Progress,,Urgent,265.78
DELIVERY_000172,VER_TITLE_003966_000,CLIENT_00015,DP_00021,2026-04-11T22:32:46.009624,2026-04-21T22:32:46.009624,Pending,,Low,388.8
DELIVERY_000173,VER_TITLE_002035_000,CLIENT_00122,DP_00017,2026-04-21T22:32:46.010316,2026-05-04T22:32:46.010316,In Progress,,Urgent,214.87
DELIVERY_000174,VER_TITLE_003208_004,CLIENT_00179,DP_00019,2026-04-19T22:32:46.011041,2026-05-18T22:32:46.011041,In Progress,,High,286.0
DELIVERY_000175,VER_TITLE_000425_001,CLIENT_00077,DP_00070,2026-03-20T22:32:46.013088,2026-04-07T22:32:46.013088,In Progress,,Low,339.34
DELIVERY_000176,VER_TITLE_001193_000,CLIENT_00157,DP_00093,2026-03-25T22:32:46.014150,2026-04-10T22:32:46.014150,Completed,2026-05-18T22:32:46.014182,High,283.5
DELIVERY_000177,VER_TITLE_004703_001,CLIENT_00133,DP_00063,2026-04-18T22:32:46.015044,2026-05-03T22:32:46.015044,In Progress,,High,113.01
DELIVERY_000178,VER_TITLE_001091_002,CLIENT_00151,DP_00040,2026-04-13T22:32:46.015699,2026-05-08T22:32:46.015699,Delayed,,Low,175.97
DELIVERY_000179,VER_TITLE_000154_001,CLIENT_00179,DP_00080,2026-03-17T22:32:46.016505,2026-04-10T22:32:46.016505,In Progress,,Low,484.72
DELIVERY_000180,VER_TITLE_003604_002,CLIENT_00184,DP_00115,2026-05-12T22:32:46.017234,2026-06-07T22:32:46.017234,Failed,,Urgent,67.32
DELIVERY_000181,VER_TITLE_001963_005,CLIENT_00057,DP_00029,2026-03-24T22:32:46.017953,2026-04-21T22:32:46.017953,Pending,,High,62.59
DELIVERY_000182,VER_TITLE_000438_001,CLIENT_00070,DP_00020,2026-03-03T22:32:46.018733,2026-03-16T22:32:46.018733,Pending,,Urgent,240.91
DELIVERY_000183,VER_TITLE_000537_003,CLIENT_00028,DP_00060,2026-04-05T22:32:46.019450,2026-04-14T22:32:46.019450,Failed,,Low,398.94
DELIVERY_000184,VER_TITLE_002918_002,CLIENT_00005,DP_00123,2026-03-11T22:32:46.020198,2026-03-16T22:32:46.020198,Completed,2026-05-20T22:32:46.020222,Urgent,488.61
DELIVERY_000185,VER_TITLE_004828_004,CLIENT_00082,DP_00121,2026-04-25T22:32:46.020964,2026-05-06T22:32:46.020964,Completed,2026-05-13T22:32:46.020986,Medium,18.56
DELIVERY_000186,VER_TITLE_003420_001,CLIENT_00128,DP_00085,2026-02-28T22:32:46.021673,2026-03-08T22:32:46.021673,Delayed,,High,218.11
DELIVERY_000187,VER_TITLE_003146_000,CLIENT_00035,DP_00066,2026-03-20T22:32:46.022457,2026-04-08T22:32:46.022457,Completed,2026-05-21T22:32:46.022480,Urgent,409.72
DELIVERY_000188,VER_TITLE_004903_003,CLIENT_00055,DP_00015,2026-03-05T22:32:46.023228,2026-04-01T22:32:46.023228,In Progress,,Medium,37.92
DELIVERY_000189,VER_TITLE_000709_000,CLIENT_00176,DP_00125,2026-03-27T22:32:46.024259,2026-04-16T22:32:46.024259,Completed,2026-05-18T22:32:46.024284,High,431.87
DELIVERY_000190,VER_TITLE_000829_002,CLIENT_00131,DP_00003,2026-02-22T22:32:46.024924,2026-03-13T22:32:46.024924,In Progress,,Low,281.16
DELIVERY_000191,VER_TITLE_002983_003,CLIENT_00149,DP_00111,2026-03-28T22:32:46.025645,2026-04-13T22:32:46.025645,Delayed,,High,300.34
DELIVERY_000192,VER_TITLE_003278_002,CLIENT_00041,DP_00033,2026-05-06T22:32:46.026333,2026-05-30T22:32:46.026333,Failed,,Low,337.32
DELIVERY_000193,VER_TITLE_000782_004,CLIENT_00170,DP_00141,2026-04-19T22:32:46.026963,2026-05-06T22:32:46.026963,Completed,2026-05-17T22:32:46.026980,Urgent,79.06
DELIVERY_000194,VER_TITLE_003330_001,CLIENT_00031,DP_00134,2026-03-28T22:32:46.027683,2026-04-16T22:32:46.027683,Completed,2026-05-19T22:32:46.027702,Low,271.12
DELIVERY_000195,VER_TITLE_000170_000,CLIENT_00047,DP_00125,2026-04-04T22:32:46.028334,2026-04-27T22:32:46.028334,Completed,2026-05-22T22:32:46.028351,Medium,443.24
DELIVERY_000196,VER_TITLE_002601_003,CLIENT_00161,DP_00040,2026-04-06T22:32:46.028938,2026-05-06T22:32:46.028938,Completed,2026-05-18T22:32:46.028954,High,26.28
DELIVERY_000197,VER_TITLE_000546_000,CLIENT_00158,DP_00069,2026-03-01T22:32:46.029913,2026-03-31T22:32:46.029913,Pending,,Low,32.84
DELIVERY_000198,VER_TITLE_000727_000,CLIENT_00132,DP_00014,2026-04-18T22:32:46.030578,2026-04-23T22:32:46.030578,Completed,2026-05-16T22:32:46.030595,Urgent,422.95
DELIVERY_000199,VER_TITLE_003793_002,CLIENT_00013,DP_00024,2026-02-27T22:32:46.031180,2026-03-28T22:32:46.031180,Failed,,Low,417.44
DELIVERY_000200,VER_TITLE_003193_004,CLIENT_00071,DP_00009,2026-03-26T22:32:46.031853,2026-04-06T22:32:46.031853,Pending,,Urgent,440.8
DELIVERY_000201,VER_TITLE_002511_001,CLIENT_00009,DP_00005,2026-05-22T22:32:46.032527,2026-06-04T22:32:46.032527,Failed,,Urgent,434.51
DELIVERY_000202,VER_TITLE_000472_002,CLIENT_00188,DP_00117,2026-04-19T22:32:46.033211,2026-05-02T22:32:46.033211,Delayed,,Low,357.98
DELIVERY_000203,VER_TITLE_000999_005,CLIENT_00037,DP_00097,2026-04-29T22:32:46.033938,2026-05-11T22:32:46.033938,In Progress,,High,239.32
DELIVERY_000204,VER_TITLE_004184_004,CLIENT_00110,DP_00046,2026-04-28T22:32:46.034651,2026-05-06T22:32:46.034651,Failed,,Medium,352.86
DELIVERY_000205,VER_TITLE_001962_000,CLIENT_00081,DP_00143,2026-05-06T22:32:46.035336,2026-06-02T22:32:46.035336,Delayed,,Medium,221.03
DELIVERY_000206,VER_TITLE_000297_002,CLIENT_00133,DP_00022,2026-03-17T22:32:46.036134,2026-03-23T22:32:46.036134,Pending,,High,92.05
DELIVERY_000207,VER_TITLE_004094_002,CLIENT_00136,DP_00092,2026-05-07T22:32:46.036826,2026-05-14T22:32:46.036826,Delayed,,Low,199.5
DELIVERY_000208,VER_TITLE_000095_000,CLIENT_00010,DP_00032,2026-04-04T22:32:46.037544,2026-05-01T22:32:46.037544,Delayed,,Urgent,219.5
DELIVERY_000209,VER_TITLE_000856_002,CLIENT_00059,DP_00019,2026-03-11T22:32:46.038287,2026-03-27T22:32:46.038287,In Progress,,Medium,361.75
DELIVERY_000210,VER_TITLE_003195_001,CLIENT_00150,DP_00147,2026-05-16T22:32:46.039010,2026-06-10T22:32:46.039010,In Progress,,High,324.77
DELIVERY_000211,VER_TITLE_003538_004,CLIENT_00010,DP_00013,2026-04-30T22:32:46.039813,2026-05-27T22:32:46.039813,Completed,2026-05-15T22:32:46.039834,High,27.71
DELIVERY_000212,VER_TITLE_001831_005,CLIENT_00083,DP_00035,2026-05-06T22:32:46.040589,2026-05-24T22:32:46.040589,Delayed,,High,414.22
DELIVERY_000213,VER_TITLE_000373_000,CLIENT_00025,DP_00117,2026-05-10T22:32:46.041291,2026-06-05T22:32:46.041291,Delayed,,Medium,66.48
DELIVERY_000214,VER_TITLE_001925_005,CLIENT_00185,DP_00114,2026-04-09T22:32:46.042036,2026-04-23T22:32:46.042036,Completed,2026-05-22T22:32:46.042056,High,177.51
DELIVERY_000215,VER_TITLE_004367_002,CLIENT_00164,DP_00038,2026-04-24T22:32:46.042729,2026-05-24T22:32:46.042729,Failed,,Low,491.67
DELIVERY_000216,VER_TITLE_000681_000,CLIENT_00034,DP_00027,2026-03-15T22:32:46.043409,2026-03-21T22:32:46.043409,Pending,,Medium,203.27
DELIVERY_000217,VER_TITLE_000395_002,CLIENT_00181,DP_00104,2026-04-01T22:32:46.044148,2026-05-01T22:32:46.044148,In Progress,,Low,183.08
DELIVERY_000218,VER_TITLE_004909_001,CLIENT_00077,DP_00083,2026-05-17T22:32:46.044826,2026-05-26T22:32:46.044826,Completed,2026-05-17T22:32:46.044842,Urgent,447.83
DELIVERY_000219,VER_TITLE_000248_001,CLIENT_00179,DP_00110,2026-05-09T22:32:46.045538,2026-05-18T22:32:46.045538,Delayed,,Low,291.24
DELIVERY_000220,VER_TITLE_003736_000,CLIENT_00041,DP_00005,2026-03-06T22:32:46.046334,2026-03-12T22:32:46.046334,Completed,2026-05-15T22:32:46.046354,Medium,398.34
DELIVERY_000221,VER_TITLE_004731_002,CLIENT_00031,DP_00084,2026-03-08T22:32:46.047056,2026-04-06T22:32:46.047056,In Progress,,Urgent,207.42
DELIVERY_000222,VER_TITLE_001911_000,CLIENT_00077,DP_00113,2026-05-16T22:32:46.048276,2026-05-30T22:32:46.048276,In Progress,,High,182.54
DELIVERY_000223,VER_TITLE_001315_005,CLIENT_00005,DP_00111,2026-03-11T22:32:46.049178,2026-03-21T22:32:46.049178,Completed,2026-05-13T22:32:46.049205,Medium,254.91
DELIVERY_000224,VER_TITLE_000845_001,CLIENT_00083,DP_00071,2026-04-15T22:32:46.049823,2026-05-11T22:32:46.049823,In Progress,,Medium,212.35
DELIVERY_000225,VER_TITLE_004840_003,CLIENT_00109,DP_00095,2026-04-29T22:32:46.050677,2026-05-16T22:32:46.050677,In Progress,,High,128.88
DELIVERY_000226,VER_TITLE_003022_003,CLIENT_00159,DP_00078,2026-05-21T22:32:46.051322,2026-06-14T22:32:46.051322,Pending,,Medium,236.49
DELIVERY_000227,VER_TITLE_004997_000,CLIENT_00185,DP_00139,2026-03-07T22:32:46.052058,2026-04-03T22:32:46.052058,Completed,2026-05-18T22:32:46.052080,Urgent,403.73
DELIVERY_000228,VER_TITLE_003894_002,CLIENT_00023,DP_00119,2026-03-20T22:32:46.052824,2026-03-28T22:32:46.052824,Pending,,Low,125.48
DELIVERY_000229,VER_TITLE_004814_003,CLIENT_00085,DP_00085,2026-03-23T22:32:46.053605,2026-04-11T22:32:46.053605,In Progress,,Medium,111.67
DELIVERY_000230,VER_TITLE_004350_004,CLIENT_00144,DP_00112,2026-04-02T22:32:46.054354,2026-04-24T22:32:46.054354,Completed,2026-05-22T22:32:46.054375,High,334.81
DELIVERY_000231,VER_TITLE_004088_002,CLIENT_00097,DP_00029,2026-05-19T22:32:46.055095,2026-05-25T22:32:46.055095,Pending,,High,95.76
DELIVERY_000232,VER_TITLE_000271_001,CLIENT_00179,DP_00052,2026-04-25T22:32:46.055903,2026-05-04T22:32:46.055903,Failed,,Urgent,192.96
DELIVERY_000233,VER_TITLE_000552_003,CLIENT_00006,DP_00060,2026-03-12T22:32:46.056656,2026-03-31T22:32:46.056656,Failed,,Medium,81.53
DELIVERY_000234,VER_TITLE_004260_003,CLIENT_00071,DP_00014,2026-04-20T22:32:46.057397,2026-05-19T22:32:46.057397,Failed,,Medium,380.07
DELIVERY_000235,VER_TITLE_001347_004,CLIENT_00060,DP_00074,2026-04-16T22:32:46.058154,2026-05-07T22:32:46.058154,In Progress,,Medium,226.35
DELIVERY_000236,VER_TITLE_001935_003,CLIENT_00048,DP_00107,2026-04-19T22:32:46.058880,2026-05-01T22:32:46.058880,In Progress,,High,407.59
DELIVERY_000237,VER_TITLE_003125_001,CLIENT_00055,DP_00081,2026-03-17T22:32:46.059630,2026-04-05T22:32:46.059630,Completed,2026-05-19T22:32:46.059649,Low,70.15
DELIVERY_000238,VER_TITLE_000593_002,CLIENT_00163,DP_00008,2026-04-20T22:32:46.060345,2026-05-10T22:32:46.060345,Delayed,,Medium,35.87
DELIVERY_000239,VER_TITLE_000451_002,CLIENT_00022,DP_00020,2026-03-27T22:32:46.061405,2026-04-02T22:32:46.061405,Delayed,,Medium,399.61
DELIVERY_000240,VER_TITLE_001843_000,CLIENT_00091,DP_00084,2026-05-15T22:32:46.062032,2026-06-08T22:32:46.062032,Pending,,Urgent,83.49
DELIVERY_000241,VER_TITLE_002519_005,CLIENT_00054,DP_00053,2026-05-08T22:32:46.063224,2026-05-29T22:32:46.063224,Failed,,Medium,447.28
DELIVERY_000242,VER_TITLE_000345_005,CLIENT_00049,DP_00113,2026-04-25T22:32:46.063894,2026-05-18T22:32:46.063894,Failed,,High,149.4
DELIVERY_000243,VER_TITLE_001818_003,CLIENT_00015,DP_00105,2026-03-07T22:32:46.064699,2026-03-28T22:32:46.064699,Pending,,Urgent,397.36
DELIVERY_000244,VER_TITLE_004171_003,CLIENT_00176,DP_00014,2026-02-24T22:32:46.065373,2026-03-18T22:32:46.065373,Completed,2026-05-13T22:32:46.065392,Urgent,13.01
DELIVERY_000245,VER_TITLE_004887_001,CLIENT_00158,DP_00096,2026-03-26T22:32:46.066299,2026-04-15T22:32:46.066299,Pending,,Low,164.82
DELIVERY_000246,VER_TITLE_003259_003,CLIENT_00065,DP_00007,2026-03-20T22:32:46.067422,2026-04-07T22:32:46.067422,Pending,,High,184.95
DELIVERY_000247,VER_TITLE_001217_000,CLIENT_00052,DP_00117,2026-03-28T22:32:46.068122,2026-04-09T22:32:46.068122,Delayed,,High,303.02
DELIVERY_000248,VER_TITLE_002197_000,CLIENT_00129,DP_00102,2026-05-02T22:32:46.068811,2026-05-16T22:32:46.068811,Failed,,Medium,55.57
DELIVERY_000249,VER_TITLE_001271_000,CLIENT_00191,DP_00090,2026-04-03T22:32:46.069616,2026-04-22T22:32:46.069616,In Progress,,Low,266.79
DELIVERY_000250,VER_TITLE_003464_001,CLIENT_00028,DP_00142,2026-03-06T22:32:46.070334,2026-03-24T22:32:46.070334,Failed,,Medium,455.13
DELIVERY_000251,VER_TITLE_001249_001,CLIENT_00078,DP_00137,2026-05-02T22:32:46.071204,2026-05-07T22:32:46.071204,Failed,,Medium,162.66
DELIVERY_000252,VER_TITLE_003479_004,CLIENT_00187,DP_00046,2026-03-25T22:32:46.071966,2026-04-16T22:32:46.071966,Completed,2026-05-21T22:32:46.071984,High,267.7
DELIVERY_000253,VER_TITLE_002157_000,CLIENT_00199,DP_00112,2026-04-02T22:32:46.072685,2026-04-20T22:32:46.072685,In Progress,,Low,251.86
DELIVERY_000254,VER_TITLE_000662_002,CLIENT_00197,DP_00029,2026-02-27T22:32:46.073460,2026-03-26T22:32:46.073460,Failed,,Urgent,44.12
DELIVERY_000255,VER_TITLE_000235_003,CLIENT_00194,DP_00147,2026-04-05T22:32:46.074160,2026-04-15T22:32:46.074160,In Progress,,Urgent,402.07
DELIVERY_000256,VER_TITLE_001918_002,CLIENT_00199,DP_00072,2026-05-12T22:32:46.075117,2026-06-08T22:32:46.075117,Completed,2026-05-19T22:32:46.075139,Medium,150.3
DELIVERY_000257,VER_TITLE_003233_003,CLIENT_00156,DP_00116,2026-04-07T22:32:46.075847,2026-05-04T22:32:46.075847,Failed,,Urgent,62.53
DELIVERY_000258,VER_TITLE_003458_001,CLIENT_00116,DP_00040,2026-03-20T22:32:46.076642,2026-04-02T22:32:46.076642,Failed,,Medium,39.39
DELIVERY_000259,VER_TITLE_001782_003,CLIENT_00119,DP_00016,2026-03-15T22:32:46.077394,2026-03-30T22:32:46.077394,In Progress,,Urgent,145.55
DELIVERY_000260,VER_TITLE_004598_001,CLIENT_00049,DP_00075,2026-04-14T22:32:46.078086,2026-05-01T22:32:46.078086,Pending,,Urgent,177.36
DELIVERY_000261,VER_TITLE_004573_002,CLIENT_00042,DP_00133,2026-02-28T22:32:46.078858,2026-03-22T22:32:46.078858,Completed,2026-05-21T22:32:46.078929,High,176.17
DELIVERY_000262,VER_TITLE_002373_005,CLIENT_00154,DP_00022,2026-03-16T22:32:46.079715,2026-03-29T22:32:46.079715,In Progress,,Medium,310.38
DELIVERY_000263,VER_TITLE_001541_000,CLIENT_00006,DP_00053,2026-03-05T22:32:46.080404,2026-03-17T22:32:46.080404,Delayed,,Medium,348.16
DELIVERY_000264,VER_TITLE_003229_004,CLIENT_00020,DP_00020,2026-04-08T22:32:46.081150,2026-04-24T22:32:46.081150,Delayed,,Urgent,399.17
DELIVERY_000265,VER_TITLE_003850_002,CLIENT_00081,DP_00007,2026-03-16T22:32:46.081892,2026-04-14T22:32:46.081892,Failed,,Low,144.45
DELIVERY_000266,VER_TITLE_004319_003,CLIENT_00014,DP_00102,2026-05-22T22:32:46.082627,2026-06-02T22:32:46.082627,Delayed,,High,199.51
DELIVERY_000267,VER_TITLE_000480_004,CLIENT_00153,DP_00112,2026-03-16T22:32:46.083376,2026-04-03T22:32:46.083376,Pending,,High,427.55
DELIVERY_000268,VER_TITLE_002977_000,CLIENT_00167,DP_00141,2026-05-14T22:32:46.084061,2026-06-02T22:32:46.084061,Pending,,Urgent,38.13
DELIVERY_000269,VER_TITLE_003775_002,CLIENT_00022,DP_00092,2026-04-12T22:32:46.084811,2026-05-10T22:32:46.084811,In Progress,,High,248.36
DELIVERY_000270,VER_TITLE_004846_001,CLIENT_00155,DP_00129,2026-04-22T22:32:46.085528,2026-05-21T22:32:46.085528,Failed,,Medium,497.98
DELIVERY_000271,VER_TITLE_002564_002,CLIENT_00065,DP_00118,2026-04-01T22:32:46.086242,2026-04-13T22:32:46.086242,In Progress,,Urgent,44.28
DELIVERY_000272,VER_TITLE_003497_000,CLIENT_00002,DP_00030,2026-04-10T22:32:46.087206,2026-04-20T22:32:46.087206,In Progress,,Urgent,213.92
DELIVERY_000273,VER_TITLE_003524_000,CLIENT_00198,DP_00086,2026-03-05T22:32:46.087957,2026-03-18T22:32:46.087957,Pending,,Low,144.36
DELIVERY_000274,VER_TITLE_002319_004,CLIENT_00138,DP_00082,2026-05-18T22:32:46.088653,2026-06-08T22:32:46.088653,Pending,,Medium,237.41
DELIVERY_000275,VER_TITLE_003629_000,CLIENT_00089,DP_00088,2026-03-25T22:32:46.089422,2026-04-21T22:32:46.089422,Delayed,,High,482.64
DELIVERY_000276,VER_TITLE_000775_002,CLIENT_00172,DP_00045,2026-04-23T22:32:46.090128,2026-05-14T22:32:46.090128,Failed,,Low,474.99
DELIVERY_000277,VER_TITLE_001498_002,CLIENT_00089,DP_00061,2026-03-14T22:32:46.090847,2026-04-05T22:32:46.090847,Failed,,Low,236.66
DELIVERY_000278,VER_TITLE_004531_004,CLIENT_00007,DP_00091,2026-03-27T22:32:46.091543,2026-04-17T22:32:46.091543,Completed,2026-05-13T22:32:46.091560,Urgent,343.49
DELIVERY_000279,VER_TITLE_001223_002,CLIENT_00033,DP_00028,2026-05-11T22:32:46.092232,2026-05-25T22:32:46.092232,Failed,,Medium,447.57
DELIVERY_000280,VER_TITLE_004754_004,CLIENT_00025,DP_00017,2026-05-17T22:32:46.092958,2026-06-12T22:32:46.092958,Pending,,High,105.97
DELIVERY_000281,VER_TITLE_002599_000,CLIENT_00041,DP_00133,2026-02-23T22:32:46.093689,2026-03-14T22:32:46.093689,In Progress,,Medium,268.55
DELIVERY_000282,VER_TITLE_000674_002,CLIENT_00190,DP_00033,2026-05-17T22:32:46.094397,2026-06-10T22:32:46.094397,In Progress,,High,410.42
DELIVERY_000283,VER_TITLE_001287_000,CLIENT_00087,DP_00055,2026-05-11T22:32:46.095124,2026-05-28T22:32:46.095124,Failed,,High,322.6
DELIVERY_000284,VER_TITLE_003917_001,CLIENT_00103,DP_00121,2026-04-22T22:32:46.095868,2026-05-05T22:32:46.095868,Delayed,,Urgent,305.25
DELIVERY_000285,VER_TITLE_000426_000,CLIENT_00022,DP_00079,2026-03-23T22:32:46.096793,2026-04-09T22:32:46.096793,Failed,,Urgent,40.6
DELIVERY_000286,VER_TITLE_001132_003,CLIENT_00160,DP_00098,2026-02-26T22:32:46.098043,2026-03-06T22:32:46.098043,Pending,,Medium,303.33
DELIVERY_000287,VER_TITLE_001600_001,CLIENT_00113,DP_00094,2026-04-25T22:32:46.098693,2026-05-05T22:32:46.098693,Failed,,Urgent,192.81
DELIVERY_000288,VER_TITLE_004564_000,CLIENT_00159,DP_00059,2026-03-07T22:32:46.099436,2026-04-05T22:32:46.099436,Pending,,Medium,216.47
DELIVERY_000289,VER_TITLE_002639_004,CLIENT_00064,DP_00079,2026-05-14T22:32:46.100141,2026-05-27T22:32:46.100141,In Progress,,Low,110.92
DELIVERY_000290,VER_TITLE_000977_000,CLIENT_00118,DP_00022,2026-04-10T22:32:46.100736,2026-05-07T22:32:46.100736,In Progress,,Medium,99.66
DELIVERY_000291,VER_TITLE_000610_003,CLIENT_00052,DP_00098,2026-03-02T22:32:46.101456,2026-03-13T22:32:46.101456,Delayed,,Low,396.02
DELIVERY_000292,VER_TITLE_003033_001,CLIENT_00078,DP_00060,2026-03-19T22:32:46.102309,2026-04-02T22:32:46.102309,Pending,,Urgent,322.87
DELIVERY_000293,VER_TITLE_003642_000,CLIENT_00005,DP_00140,2026-03-06T22:32:46.103006,2026-03-21T22:32:46.103006,In Progress,,Low,79.7
DELIVERY_000294,VER_TITLE_002115_003,CLIENT_00073,DP_00113,2026-05-16T22:32:46.103682,2026-06-11T22:32:46.103682,Completed,2026-05-18T22:32:46.103701,Medium,343.53
DELIVERY_000295,VER_TITLE_001945_000,CLIENT_00145,DP_00138,2026-03-27T22:32:46.104651,2026-04-20T22:32:46.104651,In Progress,,Medium,218.93
DELIVERY_000296,VER_TITLE_002409_001,CLIENT_00162,DP_00062,2026-05-12T22:32:46.105326,2026-05-29T22:32:46.105326,Pending,,Low,21.78
DELIVERY_000297,VER_TITLE_004223_003,CLIENT_00075,DP_00021,2026-02-23T22:32:46.106223,2026-03-24T22:32:46.106223,In Progress,,Medium,78.38
DELIVERY_000298,VER_TITLE_003081_000,CLIENT_00143,DP_00136,2026-05-08T22:32:46.106973,2026-05-29T22:32:46.106973,In Progress,,Low,208.16
DELIVERY_000299,VER_TITLE_000617_003,CLIENT_00173,DP_00015,2026-05-21T22:32:46.107672,2026-06-07T22:32:46.107672,In Progress,,High,488.55
DELIVERY_000300,VER_TITLE_000542_002,CLIENT_00095,DP_00002,2026-04-29T22:32:46.108410,2026-05-29T22:32:46.108410,Failed,,Urgent,228.89
DELIVERY_000301,VER_TITLE_004597_001,CLIENT_00160,DP_00071,2026-03-27T22:32:46.109143,2026-04-01T22:32:46.109143,Completed,2026-05-21T22:32:46.109162,Medium,375.35
DELIVERY_000302,VER_TITLE_001464_002,CLIENT_00054,DP_00082,2026-05-04T22:32:46.109907,2026-05-17T22:32:46.109907,Delayed,,Urgent,193.46
DELIVERY_000303,VER_TITLE_000773_002,CLIENT_00185,DP_00043,2026-02-25T22:32:46.110666,2026-03-08T22:32:46.110666,Pending,,Urgent,380.16
DELIVERY_000304,VER_TITLE_004057_002,CLIENT_00146,DP_00150,2026-02-22T22:32:46.111375,2026-03-09T22:32:46.111375,Delayed,,Urgent,178.25
DELIVERY_000305,VER_TITLE_003728_002,CLIENT_00045,DP_00105,2026-05-19T22:32:46.112953,2026-06-12T22:32:46.112953,In Progress,,Medium,245.72
DELIVERY_000306,VER_TITLE_002917_003,CLIENT_00194,DP_00010,2026-04-23T22:32:46.114132,2026-05-10T22:32:46.114132,Completed,2026-05-20T22:32:46.114155,Medium,403.18
DELIVERY_000307,VER_TITLE_004840_001,CLIENT_00100,DP_00038,2026-03-14T22:32:46.114855,2026-04-03T22:32:46.114855,Pending,,Urgent,454.16
DELIVERY_000308,VER_TITLE_003950_003,CLIENT_00041,DP_00103,2026-04-27T22:32:46.115720,2026-05-09T22:32:46.115720,In Progress,,Low,254.84
DELIVERY_000309,VER_TITLE_001833_001,CLIENT_00118,DP_00141,2026-02-25T22:32:46.116607,2026-03-06T22:32:46.116607,In Progress,,Low,477.79
DELIVERY_000310,VER_TITLE_000754_002,CLIENT_00094,DP_00149,2026-02-27T22:32:46.117285,2026-03-27T22:32:46.117285,Delayed,,High,133.91
DELIVERY_000311,VER_TITLE_004272_001,CLIENT_00153,DP_00062,2026-03-31T22:32:46.118094,2026-04-26T22:32:46.118094,Pending,,High,214.52
DELIVERY_000312,VER_TITLE_003337_003,CLIENT_00072,DP_00034,2026-04-14T22:32:46.118796,2026-05-03T22:32:46.118796,Delayed,,Medium,343.68
DELIVERY_000313,VER_TITLE_002197_003,CLIENT_00050,DP_00056,2026-04-25T22:32:46.119441,2026-05-04T22:32:46.119441,Completed,2026-05-18T22:32:46.119458,Low,211.23
DELIVERY_000314,VER_TITLE_002757_001,CLIENT_00178,DP_00010,2026-05-09T22:32:46.120355,2026-05-24T22:32:46.120355,Completed,2026-05-19T22:32:46.120378,Low,72.72
DELIVERY_000315,VER_TITLE_002478_004,CLIENT_00122,DP_00001,2026-02-23T22:32:46.121057,2026-03-16T22:32:46.121057,Failed,,Urgent,229.56
DELIVERY_000316,VER_TITLE_002973_003,CLIENT_00120,DP_00010,2026-02-23T22:32:46.121744,2026-03-04T22:32:46.121744,In Progress,,Urgent,40.3
DELIVERY_000317,VER_TITLE_001547_005,CLIENT_00195,DP_00108,2026-04-08T22:32:46.122549,2026-04-20T22:32:46.122549,Completed,2026-05-16T22:32:46.122571,High,415.64
DELIVERY_000318,VER_TITLE_001628_000,CLIENT_00144,DP_00021,2026-04-25T22:32:46.123266,2026-05-13T22:32:46.123266,Failed,,Medium,213.53
DELIVERY_000319,VER_TITLE_001371_000,CLIENT_00087,DP_00042,2026-04-27T22:32:46.123944,2026-05-21T22:32:46.123944,Pending,,Urgent,200.92
